Symbol	DTE	Expiration
Date	Strike	Future Price	Straddle Price	Volatility	Open Interest
Settle	Prior	Chg	Settle	Prior	Chg	Settle	Prior	Chg	Call	Call Chg	Put	Put Chg
EWU7	428	30/09/2027	7700	7704.75	7830	-125.25	1136	1158.5	-22.5	17.90	18.05	-0.15	2	0	3	0
ESZ7	506	17/12/2027	7700	7704.75	7830	-125.25	1252.5	1275	-22.5	18.32	18.42	-0.09	58	0	36	0
EW3Z7	506	17/12/2027	7800	7781.75	7906.5	-124.75	1246.25	1267.5	-21.25	18.02	18.15	-0.14	1	0	15	0
EWZ7	520	31/12/2027	7800	7781.75	7906.5	-124.75	1266.5	1278.25	-11.75	18.09	18.09	0.00	0	0	0	0
ESH8	597	17/03/2028	7800	7781.75	7906.5	-124.75	1370.5	1392.75	-22.25	18.44	18.54	-0.10	0	0	0	0
EW3H8	597	17/03/2028	7850	7856.5	7984.75	-128.25	1365.75	1390.25	-24.5	18.23	18.38	-0.15	0	0	0	0
ESM8	688	16/06/2028	7850	7856.5	7984.75	-128.25	1490.25	1515	-24.75	18.73	18.82	-0.08	0	0	0	0
EW3M8	688	16/06/2028	7950	7931.5	8059.75	-128.25	1472.5	1498.5	-26	18.30	18.46	-0.16	0	0	0	0
ESZ8	870	15/12/2028	8000	8002.5	8130.5	-128	1708.75	1734.5	-25.75	19.15	19.22	-0.07	204	0	7	0
EW3Z8	870	15/12/2028	8100	8083.5	8213.5	-130	1680.75	1706.75	-26	18.62	18.75	-0.14	0	0	0	0
ESZ9	1241	21/12/2029	8300	8327	8462.75	-135.75	2087	2115.5	-28.5	19.67	19.68	-0.01	2	0	0	0
EW3Z9	1241	21/12/2029	8400	8414.5	8548	-133.5	1568	1582.75	-14.75	14.57	14.58	-0.01	0	0	0	0
ESZ0	1605	20/12/2030	8700	8677.25	8803.25	-126	2409.75	2438.5	-28.75	19.92	19.95	-0.03	0	0	0	0
